Division;MatchDate;MatchTime;HomeTeam;AwayTeam;HomeElo;AwayElo;Form3Home;Form5Home;Form3Away;Form5Away;FTHome;FTAway;FTResult;HTHome;HTAway;HTResult;HomeShots;AwayShots;HomeTarget;AwayTarget;HomeFouls;AwayFouls;HomeCorners;AwayCorners;HomeYellow;AwayYellow;HomeRed;AwayRed;OddHome;OddDraw;OddAway;MaxHome;MaxDraw;MaxAway;Over25;Under25;MaxOver25;MaxUnder25;HandiSize;HandiHome;HandiAway;C_LTH;C_LTA;C_VHD;C_VAD;C_HTB;C_PHB
E0;06.09.2000;;Coventry;Newcastle;1645.42;1724.39;6;10;6;10;0;2;A;0;1;A;13;13;3;6;11;18;6;8;1;1;0;0;2.4;3.1;2.6;;;;;;;;;;;0.0686;0.8416;0.0193;0.0329;0.0205;0.0171
E0;06.09.2000;;Derby;Middlesbrough;1636.72;1685.17;2;3;4;7;3;3;D;0;1;A;9;5;5;4;8;10;11;5;3;2;0;0;2.4;3.1;2.6;;;;;;;;;;;0.4433;0.2584;0.1496;0.0116;0.0557;0.0814
E0;06.09.2000;;Leicester;Ipswich;1699.38;1647.41;5;8;4;7;2;1;H;0;0;D;12;7;6;3;12;13;6;2;1;1;0;0;1.7;3.4;4.15;;;;;;;;;;;0.8449;0.0438;0.0412;0.0147;0.0389;0.0166
E0;06.09.2000;;Liverpool;Aston Villa;1768.61;1731.95;4;7;3;5;3;1;H;3;0;H;11;9;7;4;13;7;8;7;0;2;0;0;1.66;3.4;4.5;;;;;;;;;;;0.0102;0.0099;0.0099;0.9338;0.0189;0.0173
B1;06.09.2000;;Gent;St Truiden;1525.19;1405.79;6;10;2;3;2;1;H;0;0;D;;;;;;;;;;;;;1.45;3.65;5.05;;;;;;;;;;;;;;;;
B1;06.09.2000;;Antwerp;Harelbeke;1305.48;1375.22;0;0;1;2;2;0;H;0;0;D;;;;;;;;;;;;;2;3.2;3;;;;;;;;;;;;;;;;
B1;06.09.2000;;Genk;Westerlo;1506.57;1479.53;5;8;6;10;1;2;A;1;0;H;;;;;;;;;;;;;1.8;3.3;3.7;;;;;;;;;;;;;;;;
B1;06.09.2000;;Louvieroise;Germinal;1323.27;;2;3;3;5;0;5;A;0;3;A;;;;;;;;;;;;;2.3;3.25;2.5;;;;;;;;;;;;;;;;
B1;06.09.2000;;Lierse;Beveren;1493.72;1359.4;6;10;3;5;3;0;H;1;0;H;;;;;;;;;;;;;1.45;3.7;5.5;;;;;;;;;;;;;;;;
B1;06.09.2000;;Lokeren;Mechelen;1480.5;1354.14;4;7;1;2;3;2;H;0;2;A;;;;;;;;;;;;;1.66;3.5;3.95;;;;;;;;;;;;;;;;
B1;06.09.2000;;Mouscron;Aalst;1557.84;1327.03;6;10;0;0;2;0;H;0;0;D;;;;;;;;;;;;;1.3;4.1;7.2;;;;;;;;;;;;;;;;
B1;06.09.2000;;Standard;Club Brugge;1492.42;1624.48;6;10;9;15;0;4;A;0;1;A;;;;;;;;;;;;;2.35;3.3;2.4;;;;;;;;;;;;;;;;
N1;06.09.2000;;Ajax;Nijmegen;1587.58;1409.19;5;8;7;12;0;0;D;0;0;D;;;;;;;;;;;;;1.25;4.4;7;;;;;;;;;;;;;;;;
N1;06.09.2000;;Groningen;Graafschap;1362.53;1428.83;2;3;5;8;1;0;H;0;0;D;;;;;;;;;;;;;2.2;3.3;2.7;;;;;;;;;;;;;;;;
N1;06.09.2000;;NAC Breda;Roda JC;1378.03;;5;8;6;10;1;1;D;1;0;H;;;;;;;;;;;;;2.35;3.2;2.55;;;;;;;;;;;;;;;;
N1;06.09.2000;;Waalwijk;AZ Alkmaar;1406.86;1504.28;6;10;5;8;3;0;H;1;0;H;;;;;;;;;;;;;2.5;3.3;2.25;;;;;;;;;;;;;;;;
N1;06.09.2000;;Twente;Heerenveen;1561.23;1592.82;0;0;5;8;2;2;D;1;0;H;;;;;;;;;;;;;2.15;3.2;2.65;;;;;;;;;;;;;;;;
N1;06.09.2000;;Vitesse;Sparta;1603.69;;5;8;6;10;5;1;H;2;0;H;;;;;;;;;;;;;1.5;3.5;5.4;;;;;;;;;;;;;;;;
T1;06.09.2000;;Bursaspor;Galatasaray;1394.33;1793.91;2;3;9;15;0;2;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F1;06.09.2000;;Bastia;Lille;1671.73;1660;3;9;6;10;1;0;H;0;0;D;;;;;;;;;;;;;1.66;3.2;4.4;;;;;;;;;;;;;;;;
F1;06.09.2000;;Guingamp;Toulouse;1560.95;1547.54;0;1;2;3;2;1;H;0;1;A;;;;;;;;;;;;;2.15;3;3.1;;;;;;;;;;;;;;;;
F1;06.09.2000;;Lens;Auxerre;1751.7;1643.2;5;11;6;9;1;0;H;1;0;H;;;;;;;;;;;;;1.75;3.2;4.1;;;;;;;;;;;;;;;;
F1;06.09.2000;;Metz;Strasbourg;1671.09;1605.71;4;5;3;3;1;0;H;0;0;D;;;;;;;;;;;;;1.71;3;4.9;;;;;;;;;;;;;;;;
F1;06.09.2000;;Nantes;Bordeaux;1688.25;1706.04;7;10;2;3;0;5;A;0;2;A;;;;;;;;;;;;;1.95;3.2;3.4;;;;;;;;;;;;;;;;
F1;06.09.2000;;St Etienne;Lyon;1638.2;1694.56;4;8;4;6;2;2;D;1;2;A;;;;;;;;;;;;;2;3;3.45;;;;;;;;;;;;;;;;
F1;06.09.2000;;Troyes;Paris SG;1588.67;1725.7;4;5;6;10;5;3;H;1;2;A;;;;;;;;;;;;;3.1;3;2.15;;;;;;;;;;;;;;;;
F2;06.09.2000;;Creteil;Beauvais;1458.98;1405.38;3;6;2;3;1;1;D;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.09.2000;;Gueugnon;Le Mans;1526.43;1488.4;2;6;4;8;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.09.2000;;Laval;Nimes;1507.11;1438.86;4;10;4;4;3;1;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.09.2000;;Le Havre;Chateauroux;1599.72;1500.23;7;11;9;10;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.09.2000;;Lorient;Martigues;1505.99;1423.73;7;11;3;5;0;1;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.09.2000;;Montpellier;Angers;1643.55;1397;7;13;1;2;1;1;D;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.09.2000;;Nice;Ajaccio;1517.55;1456.39;6;7;1;2;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.09.2000;;Sochaux;Cannes;1597.72;1473.8;3;9;3;5;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;06.09.2000;;Wasquehal;Caen;1458.85;1489.1;2;5;1;1;3;3;D;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D1;06.09.2000;;Bayern Munich;Wolfsburg;1875.53;1673.01;9;15;5;8;3;1;H;2;0;H;16;15;8;9;16;19;11;5;0;3;0;0;1.2;4.5;9;;;;;;;;;;;0.0221;0.7871;0.0106;0.0156;0.0253;0.1393
D1;06.09.2000;;Dortmund;Munich 1860;1662.97;1671.26;9;15;6;10;2;3;A;1;1;D;12;8;4;5;12;20;7;4;3;2;0;0;1.8;3.25;4;;;;;;;;;;;0.8547;0.0101;0.0157;0.0274;0.0211;0.0711
D1;06.09.2000;;Ein Frankfurt;Hansa Rostock;1638;1604.23;5;8;0;0;4;0;H;0;0;D;6;12;5;3;16;13;3;5;3;3;1;1;1.85;3.1;3.9;;;;;;;;;;;0.0565;0.0499;0.0451;0.01;0.0448;0.7937
D1;06.09.2000;;Hamburg;Werder Bremen;1700.56;1679.58;2;3;5;8;2;1;H;1;0;H;18;6;11;3;20;20;10;3;2;2;0;0;1.95;3.1;3.4;;;;;;;;;;;0.1235;0.0348;0.347;0.01;0.4634;0.0213
D1;06.09.2000;;Hertha;Bochum;1672.03;1591.23;5;8;5;8;4;0;H;3;0;H;21;8;6;1;13;8;3;6;0;2;0;0;1.4;3.6;6.5;;;;;;;;;;;0.027;0.03;0.0189;0.0574;0.5594;0.3073
D2;06.09.2000;;Greuther Furth;Osnabruck;1510.89;1414.34;5;8;0;0;2;0;H;1;0;H;;;;;;;;;0;3;0;0;1.66;3.3;4.5;;;;;;;;;;;;;;;;
D2;06.09.2000;;Mannheim;Nurnberg;1439.94;1581.75;5;8;6;10;1;4;A;0;2;A;;;;;;;;;2;4;0;0;2.55;3.1;2.35;;;;;;;;;;;;;;;;
D2;06.09.2000;;Stuttgarter K;Aachen;;1451.33;6;10;5;8;0;3;A;0;0;D;;;;;;;;;0;0;0;0;2;3.1;3.3;;;;;;;;;;;;;;;;
D1;08.09.2000;;Unterhaching;Kaiserslautern;1610.33;1645.46;1;2;3;5;0;0;D;0;0;D;18;19;9;10;23;15;8;8;0;1;0;0;2.35;3;2.8;;;;;;;;;;;0.1295;0.0462;0.0099;0.6832;0.0152;0.1159
D2;08.09.2000;;Mainz;Bielefeld;1491.76;1611.63;2;3;9;15;2;4;A;2;4;A;;;;;;;;;0;0;0;0;2.5;3.1;2.3;;;;;;;;;;;;;;;;
D2;08.09.2000;;Saarbrucken;Hannover;1440.79;1514.81;7;12;5;8;2;1;H;1;0;H;;;;;;;;;1;2;0;0;2.2;3;2.75;;;;;;;;;;;;;;;;
N1;08.09.2000;;For Sittard;PSV Eindhoven;1463.66;1723.85;0;0;4;7;0;3;A;0;2;A;;;;;;;;;;;;;4.3;3.35;1.6;;;;;;;;;;;;;;;;
E2;08.09.2000;;Wycombe;Oxford;;;5;9;1;1;3;1;H;1;0;H;12;9;7;6;7;9;4;5;2;3;0;0;1.61;3.55;4.25;;;;;;;;;;;0.2027;0.0749;0.055;0.059;0.5827;0.0256
P1;08.09.2000;;Sp Braga;Sp Lisbon;1472.61;1660.6;9;15;9;15;3;2;H;0;1;A;;;;;;;;;;;;;3.25;3.3;1.9;;;;;;;;;;;;;;;;
T1;08.09.2000;;Adanaspor;Besiktas;1421.25;1676.13;4;7;9;15;1;1;D;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
P1;09.09.2000;;Porto;Pacos Ferreira;1677.05;1324.57;5;8;5;8;2;1;H;2;0;H;;;;;;;;;;;;;1.16;5.15;12;;;;;;;;;;;;;;;;
P1;09.09.2000;;Leiria;Benfica;1446.32;1603.88;5;8;5;8;1;1;D;0;0;D;;;;;;;;;;;;;3.4;3.1;1.95;;;;;;;;;;;;;;;;
T1;09.09.2000;;Ankaragucu;Genclerbirligi;;1508.87;6;10;7;12;2;3;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;09.09.2000;;Antalyaspor;Denizlispor;1402.05;1382.81;4;7;3;5;4;1;H;2;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;09.09.2000;;Galatasaray;Samsunspor;1793.91;1449.39;9;15;4;7;1;2;A;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T1;09.09.2000;;Trabzonspor;Kocaelispor;1512.55;1381.35;7;12;0;0;2;1;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B1;09.09.2000;;Antwerp;Anderlecht;1305.48;1660.53;3;4;9;13;0;3;A;0;1;A;;;;;;;;;;;;;3.8;3.45;1.66;;;;;;;;;;;;;;;;
B1;09.09.2000;;Beveren;Genk;1359.4;1506.57;3;4;4;6;2;0;H;1;0;H;;;;;;;;;;;;;2.6;3.15;2.25;;;;;;;;;;;;;;;;
B1;09.09.2000;;Charleroi;Lierse;1385.79;1493.72;6;11;6;11;2;0;H;0;0;D;;;;;;;;;;;;;2.2;3.2;2.6;;;;;;;;;;;;;;;;
B1;09.09.2000;;Mechelen;Standard;1354.14;1492.42;0;1;3;8;0;4;A;0;1;A;;;;;;;;;;;;;2.7;3.2;2.1;;;;;;;;;;;;;;;;
B1;09.09.2000;;St Truiden;Mouscron;1405.79;1557.84;1;3;6;11;1;4;A;1;2;A;;;;;;;;;;;;;2.7;3.15;2.15;;;;;;;;;;;;;;;;
B1;09.09.2000;;Westerlo;Gent;1479.53;1525.19;6;11;9;11;0;0;D;0;0;D;;;;;;;;;;;;;2.05;3.5;2.9;;;;;;;;;;;;;;;;
N1;09.09.2000;;Ajax;Groningen;1587.58;1362.53;4;7;4;6;3;1;H;1;1;D;;;;;;;;;;;;;1.21;4.7;8.4;;;;;;;;;;;;;;;;
N1;09.09.2000;;Graafschap;AZ Alkmaar;1428.83;1504.28;3;5;3;5;4;2;H;2;0;H;;;;;;;;;;;;;2.3;3.3;2.5;;;;;;;;;;;;;;;;
N1;09.09.2000;;Feyenoord;Waalwijk;1658.98;1406.86;9;15;6;11;3;1;H;2;0;H;;;;;;;;;;;;;1.33;4.25;6.4;;;;;;;;;;;;;;;;
N1;09.09.2000;;Heerenveen;NAC Breda;1592.82;1378.03;4;7;4;7;2;1;H;0;1;A;;;;;;;;;;;;;1.4;3.7;5.7;;;;;;;;;;;;;;;;
N1;09.09.2000;;Roda JC;Twente;;1561.23;5;8;1;2;2;2;D;1;1;D;;;;;;;;;;;;;2;3.4;2.9;;;;;;;;;;;;;;;;
N1;09.09.2000;;Willem II;Vitesse;1503.53;1603.69;5;8;6;10;2;2;D;1;2;A;;;;;;;;;;;;;2.1;3.4;2.7;;;;;;;;;;;;;;;;
F1;09.09.2000;;Auxerre;Nantes;1643.2;1688.25;3;9;4;10;2;2;D;0;1;A;;;;;;;;;;;;;1.85;3.1;3.5;;;;;;;;;;;;;;;;
F1;09.09.2000;;Bordeaux;Guingamp;1706.04;1560.95;4;5;3;3;0;2;A;0;1;A;;;;;;;;;;;;;1.5;3.3;6;;;;;;;;;;;;;;;;
F1;09.09.2000;;Lille;Troyes;1660;1588.67;3;9;6;8;1;2;A;1;2;A;;;;;;;;;;;;;1.66;3.2;4.5;;;;;;;;;;;;;;;;
F1;09.09.2000;;Lyon;Lens;1694.56;1751.7;4;6;7;11;3;0;H;0;0;D;;;;;;;;;;;;;2;3.15;3.1;;;;;;;;;;;;;;;;
F1;09.09.2000;;Paris SG;St Etienne;1725.7;1638.2;3;7;4;8;5;1;H;1;0;H;;;;;;;;;;;;;1.47;3.3;6.4;;;;;;;;;;;;;;;;
F1;09.09.2000;;Rennes;Metz;1652.92;1671.09;4;6;6;7;0;1;A;0;1;A;;;;;;;;;;;;;1.8;3.15;3.75;;;;;;;;;;;;;;;;
F1;09.09.2000;;Sedan;Monaco;1631.46;1766.17;3;7;4;7;1;0;H;0;0;D;;;;;;;;;;;;;2.5;3.1;2.35;;;;;;;;;;;;;;;;
F1;09.09.2000;;Strasbourg;Bastia;1605.71;1671.73;3;3;6;9;1;4;A;1;1;D;;;;;;;;;;;;;2.2;3.1;2.75;;;;;;;;;;;;;;;;
F2;09.09.2000;;Ajaccio;Gueugnon;1456.39;1526.43;1;1;2;6;2;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Angers;Sochaux;1397;1597.72;2;2;6;9;2;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Beauvais;Nice;1405.38;1517.55;2;3;6;9;2;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Caen;Le Havre;1489.1;1599.72;2;2;5;11;1;0;H;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Cannes;Nancy;1473.8;1631.01;3;4;7;10;0;2;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Chateauroux;Montpellier;1500.23;1643.55;7;10;5;11;0;0;D;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Le Mans;Laval;1488.4;1507.11;2;8;7;10;2;2;D;2;1;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Martigues;Wasquehal;1423.73;1458.85;6;7;2;6;1;0;H;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Nimes;Creteil;1438.86;1458.98;3;4;1;4;2;1;H;1;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
F2;09.09.2000;;Niort;Lorient;1475.95;1505.99;5;8;4;10;1;2;A;1;0;H;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP1;09.09.2000;;Barcelona;Malaga;1888.11;1737.16;0;0;0;0;2;1;H;2;0;H;;;;;;;;;;;;;1.28;3.9;7.9;;;;;;;;;;;;;;;;
SP1;09.09.2000;;La Coruna;Ath Bilbao;1845.68;1779.4;0;0;0;0;2;0;H;0;0;D;;;;;;;;;;;;;1.51;3.2;6.2;;;;;;;;;;;;;;;;
SP1;09.09.2000;;Real Madrid;Valencia;1884.76;1907.14;0;0;0;0;2;1;H;0;0;D;;;;;;;;;;;;;1.65;3.2;4.1;;;;;;;;;;;;;;;;
SP1;09.09.2000;;Sociedad;Santander;1778.08;1755.62;0;0;0;0;2;2;D;0;0;D;;;;;;;;;;;;;1.85;3.15;3.45;;;;;;;;;;;;;;;;
SP1;09.09.2000;;Zaragoza;Espanol;1848.53;1786.64;0;0;0;0;1;2;A;0;0;D;;;;;;;;;;;;;1.7;3.1;4.3;;;;;;;;;;;;;;;;
SP2;09.09.2000;;Ath Madrid;Recreativo;1714.29;1523.88;0;0;3;5;0;1;A;0;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SP2;09.09.2000;;U.Las Palmas;Getafe;1471.61;1503.48;3;5;3;5;0;1;A;0;0;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
E2;09.09.2000;;Bournemouth;Port Vale;;1378.04;1;3;6;8;1;1;D;0;1;A;15;12;7;5;6;14;3;7;0;0;0;0;2.25;3.15;2.6;;;;;;;;;;;0.0262;0.5412;0.1052;0.0181;0.2483;0.061
E2;09.09.2000;;Bristol City;Swindon;;1368.68;0;4;0;1;0;1;A;0;0;D;15;12;6;9;13;13;5;4;1;1;0;0;1.8;3.1;3.65;;;;;;;;;;;0.6057;0.0311;0.0163;0.0154;0.0172;0.3142
E2;09.09.2000;;Bury;Walsall;;1408.81;7;10;9;15;2;0;H;0;0;D;11;6;7;2;15;19;6;8;1;1;0;0;2.45;3.05;2.5;;;;;;;;;;;0.2633;0.1373;0.1795;0.0169;0.3225;0.0804
E2;09.09.2000;;Cambridge;Rotherham;;;7;8;4;7;6;1;H;3;1;H;16;9;8;4;11;14;6;6;0;3;0;0;2.05;3;3.05;;;;;;;;;;;0.1869;0.3901;0.1256;0.0833;0.1965;0.0177
E2;09.09.2000;;Luton;Northampton;;;5;5;3;5;0;2;A;0;1;A;12;10;4;5;10;2;3;9;0;1;0;0;1.95;3.05;3.4;;;;;;;;;;;0.0346;0.0386;0.8299;0.0099;0.068;0.019
E2;09.09.2000;;Millwall;Swansea;;;6;10;4;6;1;0;H;0;0;D;18;8;10;4;14;11;11;2;0;1;0;0;1.66;3.4;4.2;;;;;;;;;;;0.8325;0.0161;0.0335;0.0146;0.0549;0.0485
E2;09.09.2000;;Notts County;Bristol Rvs;;;6;9;5;8;1;1;D;0;0;D;8;15;4;3;12;14;7;3;2;2;1;0;2;3.15;3.1;;;;;;;;;;;0.1147;0.035;0.0294;0.01;0.013;0.798
E2;09.09.2000;;Reading;Brentford;;;4;7;4;6;4;0;H;3;0;H;10;6;5;2;22;23;4;9;3;4;0;0;1.6;3.2;4.6;;;;;;;;;;;0.0155;0.1163;0.4908;0.0099;0.338;0.0294
E2;09.09.2000;;Stoke;Peterboro;;;4;6;4;8;3;0;H;0;0;D;22;10;8;6;15;10;8;2;0;0;0;0;1.57;3.4;4.55;;;;;;;;;;;0.0321;0.0299;0.6621;0.0099;0.253;0.013
E2;09.09.2000;;Wigan;Colchester;;;6;9;7;8;3;1;H;2;1;H;20;11;9;5;12;9;3;7;1;2;0;0;1.5;3.2;6.2;;;;;;;;;;;0.4461;0.0405;0.2792;0.01;0.1094;0.1149
E2;09.09.2000;;Wrexham;Oldham;;;3;5;1;4;3;1;H;1;0;H;18;6;8;1;14;14;6;6;3;3;0;2;1.9;3;3.3;;;;;;;;;;;0.9032;0.016;0.0205;0.01;0.0124;0.0379
E0;09.09.2000;;Bradford;Arsenal;1596.85;1873.17;4;5;7;9;1;1;D;1;0;H;9;18;5;11;17;13;4;10;0;2;0;0;4.6;3.4;1.6;;;;;;;;;;;0.0307;0.4085;0.0099;0.4303;0.037;0.0836
E0;09.09.2000;;Coventry;Leeds;1645.42;1807.01;6;8;6;10;0;0;D;0;0;D;9;11;1;5;15;14;6;6;2;2;0;0;3.05;3.2;2.1;;;;;;;;;;;0.1455;0.6372;0.0322;0.0559;0.0817;0.0475
E0;09.09.2000;;Ipswich;Aston Villa;1647.41;1731.95;4;5;2;3;1;2;A;0;1;A;15;5;5;2;9;13;5;3;1;3;0;0;2.65;3.2;2.3;;;;;;;;;;;0.0555;0.3797;0.2416;0.0203;0.2894;0.0135
E0;09.09.2000;;Leicester;Southampton;1699.38;1627.33;7;10;2;4;1;0;H;0;0;D;17;9;6;5;6;9;10;6;0;0;0;0;1.71;3.4;4.2;;;;;;;;;;;0.0442;0.2836;0.3283;0.0099;0.0721;0.2618
E0;09.09.2000;;Liverpool;Man City;1768.61;1577.47;4;9;6;8;3;2;H;1;0;H;14;9;8;7;17;17;9;4;3;4;0;0;1.3;3.9;9.2;;;;;;;;;;;0.1915;0.0357;0.6146;0.0099;0.0292;0.119
E0;09.09.2000;;Man United;Sunderland;1927.83;1704.21;5;10;1;5;3;0;H;1;0;H;15;5;7;1;18;14;4;4;1;3;0;0;1.25;4.1;9;;;;;;;;;;;0.1112;0.6254;0.0202;0.1135;0.0957;0.034
E0;09.09.2000;;Middlesbrough;Everton;1685.17;1687.27;2;6;4;5;1;2;A;1;0;H;9;12;5;9;16;5;7;7;3;0;0;0;2;3.3;3.2;;;;;;;;;;;0.0878;0.0291;0.0099;0.0327;0.0157;0.8247
E0;09.09.2000;;Newcastle;Chelsea;1724.39;1792.67;9;11;2;6;0;0;D;0;0;D;10;10;4;3;17;21;5;6;0;3;0;0;2.35;3.25;2.6;;;;;;;;;;;0.1896;0.3193;0.0238;0.0868;0.1186;0.2618
E1;09.09.2000;;Birmingham;Sheffield United;1568.04;1462.24;6;9;3;8;1;0;H;1;0;H;11;9;8;4;11;13;7;0;1;3;0;1;1.6;3.25;4.5;;;;;;;;;;;0.5814;0.0429;0.2835;0.0099;0.0411;0.0412
E1;09.09.2000;;Blackburn;Nottm Forest;1544.3;1520.04;5;10;4;9;3;0;H;2;0;H;15;12;7;4;16;10;8;8;0;2;0;0;1.55;3.4;4.8;;;;;;;;;;;0.2833;0.0496;0.0612;0.0297;0.4909;0.0853
E1;09.09.2000;;Crewe;Norwich;1428.3;1450.36;4;5;1;1;0;0;D;0;0;D;10;8;8;1;6;11;3;1;0;0;0;0;2;3.15;3.2;;;;;;;;;;;0.8735;0.0143;0.041;0.0221;0.0306;0.0185
E1;09.09.2000;;Crystal Palace;Burnley;1459.75;1428.36;3;4;4;6;0;1;A;0;0;D;18;5;5;2;7;14;5;3;2;2;0;0;1.95;3.1;3.2;;;;;;;;;;;0.0703;0.5764;0.1809;0.0122;0.131;0.0291
E1;09.09.2000;;Grimsby;Gillingham;1398.3;1403.42;1;1;5;5;1;0;H;1;0;H;9;10;2;5;12;12;2;9;2;1;0;0;2.15;3.05;2.9;;;;;;;;;;;0.0954;0.5782;0.0124;0.1918;0.0597;0.0625
E1;09.09.2000;;Huddersfield;Bolton;1492;1592.28;4;5;9;13;2;3;A;0;0;D;17;12;10;6;12;9;7;4;0;0;0;0;2.3;3.1;2.55;;;;;;;;;;;0.1087;0.0571;0.021;0.1209;0.6646;0.0276
E1;09.09.2000;;Portsmouth;Watford;1447.06;1535.12;4;5;7;13;1;3;A;0;2;A;14;10;7;5;14;14;8;4;1;2;0;0;2.35;3.2;2.55;;;;;;;;;;;0.1822;0.2501;0.0189;0.1225;0.2173;0.2091
E1;09.09.2000;;QPR;Preston;1509.01;1438.35;4;6;4;10;0;0;D;0;0;D;12;11;6;4;14;13;10;3;1;1;0;0;2;3.1;3.25;;;;;;;;;;;0.4719;0.0905;0.1841;0.0107;0.1229;0.1199
E1;09.09.2000;;Sheffield Weds;Wimbledon;1597.33;1542.63;4;6;2;4;0;5;A;0;0;D;10;15;6;10;9;10;7;5;1;1;0;0;1.95;3.2;3.1;;;;;;;;;;;0.2003;0.223;0.0877;0.0699;0.388;0.0311
E1;09.09.2000;;Stockport;West Brom;1445.08;1430.47;1;5;6;6;0;0;D;0;0;D;13;20;4;7;12;14;4;7;2;4;0;0;2.05;3.1;3.15;;;;;;;;;;;0.0361;0.0291;0.0176;0.0686;0.808;0.0405
E1;09.09.2000;;Wolves;Tranmere;1553.26;1455.43;3;5;3;7;1;2;A;1;1;D;11;5;5;5;16;17;7;4;2;2;1;0;1.71;3.3;4;;;;;;;;;;;0.0165;0.8309;0.0324;0.01;0.0176;0.0926
D1;09.09.2000;;FC Koln;Leverkusen;1587.47;1806.62;4;7;6;10;1;1;D;0;1;A;7;9;2;2;11;21;2;8;2;2;0;1;2.9;3.1;2.15;;;;;;;;;;;0.0978;0.4478;0.1334;0.0147;0.1876;0.1187
D1;09.09.2000;;Munich 1860;Schalke 04;1671.26;1649.52;7;12;9;15;1;1;D;0;0;D;16;8;7;4;17;10;8;2;2;3;0;0;1.95;3.15;3.3;;;;;;;;;;;0.1786;0.0226;0.0099;0.4046;0.0496;0.3347
D1;09.09.2000;;Bochum;Hamburg;1591.23;1700.56;3;5;4;7;0;4;A;0;2;A;2;21;1;6;20;18;3;5;1;2;1;0;2.45;3.15;2.55;;;;;;;;;;;0.3228;0.032;0.0099;0.1509;0.0254;0.459
D1;09.09.2000;;Stuttgart;Bayern Munich;1653.91;1875.53;3;5;9;15;2;1;H;1;1;D;8;9;5;2;18;21;6;3;3;3;0;0;3.3;3.1;2;;;;;;;;;;;0.161;0.0387;0.0105;0.0367;0.0523;0.7009
D1;09.09.2000;;Werder Bremen;Dortmund;1679.58;1662.97;3;5;6;10;1;2;A;0;1;A;9;14;4;5;12;23;3;3;3;2;0;0;2.2;3.1;2.9;;;;;;;;;;;0.0158;0.0117;0.0099;0.0099;0.012;0.9407
D1;09.09.2000;;Wolfsburg;Hertha;1673.01;1672.03;3;5;6;10;2;1;H;1;0;H;14;10;6;4;22;17;7;9;2;3;0;0;2.15;3.1;3;;;;;;;;;;;0.3626;0.0428;0.0362;0.0722;0.2518;0.2343
D2;09.09.2000;;Ahlen;Mannheim;1408.32;1439.94;1;2;3;5;1;2;A;1;0;H;;;;;;;;;3;3;0;0;2.25;3.15;2.6;;;;;;;;;;;;;;;;
D2;09.09.2000;;Nurnberg;Reutlingen;1581.75;1424.91;7;12;6;10;2;0;H;2;0;H;;;;;;;;;1;2;0;0;1.5;3.4;5.4;;;;;;;;;;;;;;;;
D1;10.09.2000;;Cottbus;Ein Frankfurt;1528.52;1638;0;0;6;10;2;0;H;0;0;D;17;10;9;2;15;15;8;2;2;4;0;0;2.25;3.2;2.8;;;;;;;;;;;0.0156;0.1767;0.01;0.0152;0.0234;0.7592
D1;10.09.2000;;Hansa Rostock;Freiburg;1604.23;1631.56;0;0;5;8;0;0;D;0;0;D;14;7;5;5;28;18;13;7;1;2;0;0;2.2;3.15;2.9;;;;;;;;;;;0.0259;0.0675;0.0707;0.0116;0.7468;0.0776
